AAR,BYDEL,DISTRIKTSNAVN,HUSTYP,FAMILIEGRUPPE,FAMILIETYPE,BRUTTOINDKOM,INDKOMSTKATEGORI,HUSTANDE
2007,5,5. Valby,5,Par,Par 1 barn,7,400.000-499.999 kr.,173
2007,5,5. Valby,5,Par,Par 1 barn,8,500.000-599.999 kr.,249
2007,5,5. Valby,5,Par,Par 1 barn,9,600.000-699.999 kr.,256
2007,5,5. Valby,5,Par,Par 1 barn,10,700.000 kr. og derover,599
2007,5,5. Valby,6,Par,Par 2 børn,1,-49.999 kr.,8
2007,5,5. Valby,6,Par,Par 2 børn,2,50.000-99.999 kr.,3
2007,5,5. Valby,6,Par,Par 2 børn,3,100.000-149.999 kr.,9
2007,5,5. Valby,6,Par,Par 2 børn,4,150.000-199.999 kr.,16
2007,5,5. Valby,6,Par,Par 2 børn,5,200.000-299.999 kr.,71
2007,5,5. Valby,6,Par,Par 2 børn,6,300.000-399.999 kr.,103
2007,5,5. Valby,6,Par,Par 2 børn,7,400.000-499.999 kr.,120
2007,5,5. Valby,6,Par,Par 2 børn,8,500.000-599.999 kr.,167
2007,5,5. Valby,6,Par,Par 2 børn,9,600.000-699.999 kr.,244
2007,5,5. Valby,6,Par,Par 2 børn,10,700.000 kr. og derover,649
2007,5,5. Valby,7,Par,Par 3 eller flere børn,1,-49.999 kr.,4
2007,5,5. Valby,7,Par,Par 3 eller flere børn,2,50.000-99.999 kr.,6
2007,5,5. Valby,7,Par,Par 3 eller flere børn,3,100.000-149.999 kr.,2
2007,5,5. Valby,7,Par,Par 3 eller flere børn,4,150.000-199.999 kr.,8
2007,5,5. Valby,7,Par,Par 3 eller flere børn,5,200.000-299.999 kr.,61
2007,5,5. Valby,7,Par,Par 3 eller flere børn,6,300.000-399.999 kr.,81
2007,5,5. Valby,7,Par,Par 3 eller flere børn,7,400.000-499.999 kr.,59
2007,5,5. Valby,7,Par,Par 3 eller flere børn,8,500.000-599.999 kr.,52
2007,5,5. Valby,7,Par,Par 3 eller flere børn,9,600.000-699.999 kr.,56
2007,5,5. Valby,7,Par,Par 3 eller flere børn,10,700.000 kr. og derover,176
2007,5,5. Valby,8,Hustande med 2 eller flere familier,,1,-49.999 kr.,21
2007,5,5. Valby,8,Hustande med 2 eller flere familier,,2,50.000-99.999 kr.,29
2007,5,5. Valby,8,Hustande med 2 eller flere familier,,3,100.000-149.999 kr.,71
2007,5,5. Valby,8,Hustande med 2 eller flere familier,,4,150.000-199.999 kr.,104
2007,5,5. Valby,8,Hustande med 2 eller flere familier,,5,200.000-299.999 kr.,327
2007,5,5. Valby,8,Hustande med 2 eller flere familier,,6,300.000-399.999 kr.,341
2007,5,5. Valby,8,Hustande med 2 eller flere familier,,7,400.000-499.999 kr.,286
2007,5,5. Valby,8,Hustande med 2 eller flere familier,,8,500.000-599.999 kr.,249
2007,5,5. Valby,8,Hustande med 2 eller flere familier,,9,600.000-699.999 kr.,221
2007,5,5. Valby,8,Hustande med 2 eller flere familier,,10,700.000 kr. og derover,463
2007,6,6. Vanløse,1,Enlige,Enlige uden børn,1,-49.999 kr.,189
2007,6,6. Vanløse,1,Enlige,Enlige uden børn,2,50.000-99.999 kr.,347
2007,6,6. Vanløse,1,Enlige,Enlige uden børn,3,100.000-149.999 kr.,2462
2007,6,6. Vanløse,1,Enlige,Enlige uden børn,4,150.000-199.999 kr.,1345
2007,6,6. Vanløse,1,Enlige,Enlige uden børn,5,200.000-299.999 kr.,2240
2007,6,6. Vanløse,1,Enlige,Enlige uden børn,6,300.000-399.999 kr.,2069
2007,6,6. Vanløse,1,Enlige,Enlige uden børn,7,400.000-499.999 kr.,765
2007,6,6. Vanløse,1,Enlige,Enlige uden børn,8,500.000-599.999 kr.,287
2007,6,6. Vanløse,1,Enlige,Enlige uden børn,9,600.000-699.999 kr.,110
2007,6,6. Vanløse,1,Enlige,Enlige uden børn,10,700.000 kr. og derover,90
2007,6,6. Vanløse,2,Enlige,Enlige med børn,1,-49.999 kr.,14
2007,6,6. Vanløse,2,Enlige,Enlige med børn,2,50.000-99.999 kr.,15
2007,6,6. Vanløse,2,Enlige,Enlige med børn,3,100.000-149.999 kr.,121
2007,6,6. Vanløse,2,Enlige,Enlige med børn,4,150.000-199.999 kr.,112
2007,6,6. Vanløse,2,Enlige,Enlige med børn,5,200.000-299.999 kr.,260
2007,6,6. Vanløse,2,Enlige,Enlige med børn,6,300.000-399.999 kr.,286
2007,6,6. Vanløse,2,Enlige,Enlige med børn,7,400.000-499.999 kr.,155
2007,6,6. Vanløse,2,Enlige,Enlige med børn,8,500.000-599.999 kr.,69
2007,6,6. Vanløse,2,Enlige,Enlige med børn,9,600.000-699.999 kr.,36
2007,6,6. Vanløse,2,Enlige,Enlige med børn,10,700.000 kr. og derover,32
2007,6,6. Vanløse,4,Par,Par uden børn,1,-49.999 kr.,19
2007,6,6. Vanløse,4,Par,Par uden børn,2,50.000-99.999 kr.,20
2007,6,6. Vanløse,4,Par,Par uden børn,3,100.000-149.999 kr.,60
2007,6,6. Vanløse,4,Par,Par uden børn,4,150.000-199.999 kr.,139
2007,6,6. Vanløse,4,Par,Par uden børn,5,200.000-299.999 kr.,591
2007,6,6. Vanløse,4,Par,Par uden børn,6,300.000-399.999 kr.,588
2007,6,6. Vanløse,4,Par,Par uden børn,7,400.000-499.999 kr.,559
2007,6,6. Vanløse,4,Par,Par uden børn,8,500.000-599.999 kr.,499
2007,6,6. Vanløse,4,Par,Par uden børn,9,600.000-699.999 kr.,425
2007,6,6. Vanløse,4,Par,Par uden børn,10,700.000 kr. og derover,821
2007,6,6. Vanløse,5,Par,Par 1 barn,1,-49.999 kr.,7
2007,6,6. Vanløse,5,Par,Par 1 barn,2,50.000-99.999 kr.,7
2007,6,6. Vanløse,5,Par,Par 1 barn,3,100.000-149.999 kr.,5
2007,6,6. Vanløse,5,Par,Par 1 barn,4,150.000-199.999 kr.,10
2007,6,6. Vanløse,5,Par,Par 1 barn,5,200.000-299.999 kr.,42
2007,6,6. Vanløse,5,Par,Par 1 barn,6,300.000-399.999 kr.,73
2007,6,6. Vanløse,5,Par,Par 1 barn,7,400.000-499.999 kr.,144
2007,6,6. Vanløse,5,Par,Par 1 barn,8,500.000-599.999 kr.,216
2007,6,6. Vanløse,5,Par,Par 1 barn,9,600.000-699.999 kr.,197
2007,6,6. Vanløse,5,Par,Par 1 barn,10,700.000 kr. og derover,562
2007,6,6. Vanløse,6,Par,Par 2 børn,1,-49.999 kr.,4
2007,6,6. Vanløse,6,Par,Par 2 børn,2,50.000-99.999 kr.,7
2007,6,6. Vanløse,6,Par,Par 2 børn,3,100.000-149.999 kr.,4
2007,6,6. Vanløse,6,Par,Par 2 børn,4,150.000-199.999 kr.,5
2007,6,6. Vanløse,6,Par,Par 2 børn,5,200.000-299.999 kr.,27
2007,6,6. Vanløse,6,Par,Par 2 børn,6,300.000-399.999 kr.,51
2007,6,6. Vanløse,6,Par,Par 2 børn,7,400.000-499.999 kr.,73
2007,6,6. Vanløse,6,Par,Par 2 børn,8,500.000-599.999 kr.,159
2007,6,6. Vanløse,6,Par,Par 2 børn,9,600.000-699.999 kr.,241
2007,6,6. Vanløse,6,Par,Par 2 børn,10,700.000 kr. og derover,765
2007,6,6. Vanløse,7,Par,Par 3 eller flere børn,2,50.000-99.999 kr.,2
2007,6,6. Vanløse,7,Par,Par 3 eller flere børn,3,100.000-149.999 kr.,1
2007,6,6. Vanløse,7,Par,Par 3 eller flere børn,4,150.000-199.999 kr.,4
2007,6,6. Vanløse,7,Par,Par 3 eller flere børn,5,200.000-299.999 kr.,26
2007,6,6. Vanløse,7,Par,Par 3 eller flere børn,6,300.000-399.999 kr.,33
2007,6,6. Vanløse,7,Par,Par 3 eller flere børn,7,400.000-499.999 kr.,28
2007,6,6. Vanløse,7,Par,Par 3 eller flere børn,8,500.000-599.999 kr.,38
2007,6,6. Vanløse,7,Par,Par 3 eller flere børn,9,600.000-699.999 kr.,36
2007,6,6. Vanløse,7,Par,Par 3 eller flere børn,10,700.000 kr. og derover,225
2007,6,6. Vanløse,8,Hustande med 2 eller flere familier,,1,-49.999 kr.,24
2007,6,6. Vanløse,8,Hustande med 2 eller flere familier,,2,50.000-99.999 kr.,12
2007,6,6. Vanløse,8,Hustande med 2 eller flere familier,,3,100.000-149.999 kr.,33
2007,6,6. Vanløse,8,Hustande med 2 eller flere familier,,4,150.000-199.999 kr.,64
2007,6,6. Vanløse,8,Hustande med 2 eller flere familier,,5,200.000-299.999 kr.,180
2007,6,6. Vanløse,8,Hustande med 2 eller flere familier,,6,300.000-399.999 kr.,234
2007,6,6. Vanløse,8,Hustande med 2 eller flere familier,,7,400.000-499.999 kr.,216
2007,6,6. Vanløse,8,Hustande med 2 eller flere familier,,8,500.000-599.999 kr.,171
2007,6,6. Vanløse,8,Hustande med 2 eller flere familier,,9,600.000-699.999 kr.,149
2007,6,6. Vanløse,8,Hustande med 2 eller flere familier,,10,700.000 kr. og derover,404
2007,7,7. Brønshøj-Husum,1,Enlige,Enlige uden børn,1,-49.999 kr.,155
2007,7,7. Brønshøj-Husum,1,Enlige,Enlige uden børn,2,50.000-99.999 kr.,313
2007,7,7. Brønshøj-Husum,1,Enlige,Enlige uden børn,3,100.000-149.999 kr.,3241
2007,7,7. Brønshøj-Husum,1,Enlige,Enlige uden børn,4,150.000-199.999 kr.,1458
2007,7,7. Brønshøj-Husum,1,Enlige,Enlige uden børn,5,200.000-299.999 kr.,1876
2007,7,7. Brønshøj-Husum,1,Enlige,Enlige uden børn,6,300.000-399.999 kr.,1141
2007,7,7. Brønshøj-Husum,1,Enlige,Enlige uden børn,7,400.000-499.999 kr.,407
2007,7,7. Brønshøj-Husum,1,Enlige,Enlige uden børn,8,500.000-599.999 kr.,148
2007,7,7. Brønshøj-Husum,1,Enlige,Enlige uden børn,9,600.000-699.999 kr.,77
2007,7,7. Brønshøj-Husum,1,Enlige,Enlige uden børn,10,700.000 kr. og derover,60
2007,7,7. Brønshøj-Husum,2,Enlige,Enlige med børn,1,-49.999 kr.,14
2007,7,7. Brønshøj-Husum,2,Enlige,Enlige med børn,2,50.000-99.999 kr.,33
2007,7,7. Brønshøj-Husum,2,Enlige,Enlige med børn,3,100.000-149.999 kr.,331
2007,7,7. Brønshøj-Husum,2,Enlige,Enlige med børn,4,150.000-199.999 kr.,255
2007,7,7. Brønshøj-Husum,2,Enlige,Enlige med børn,5,200.000-299.999 kr.,381
2007,7,7. Brønshøj-Husum,2,Enlige,Enlige med børn,6,300.000-399.999 kr.,256
2007,7,7. Brønshøj-Husum,2,Enlige,Enlige med børn,7,400.000-499.999 kr.,116
2007,7,7. Brønshøj-Husum,2,Enlige,Enlige med børn,8,500.000-599.999 kr.,56
2007,7,7. Brønshøj-Husum,2,Enlige,Enlige med børn,9,600.000-699.999 kr.,35
2007,7,7. Brønshøj-Husum,2,Enlige,Enlige med børn,10,700.000 kr. og derover,25
2007,7,7. Brønshøj-Husum,4,Par,Par uden børn,1,-49.999 kr.,8
2007,7,7. Brønshøj-Husum,4,Par,Par uden børn,2,50.000-99.999 kr.,24
2007,7,7. Brønshøj-Husum,4,Par,Par uden børn,3,100.000-149.999 kr.,53
2007,7,7. Brønshøj-Husum,4,Par,Par uden børn,4,150.000-199.999 kr.,173
2007,7,7. Brønshøj-Husum,4,Par,Par uden børn,5,200.000-299.999 kr.,718
2007,7,7. Brønshøj-Husum,4,Par,Par uden børn,6,300.000-399.999 kr.,587
2007,7,7. Brønshøj-Husum,4,Par,Par uden børn,7,400.000-499.999 kr.,482
2007,7,7. Brønshøj-Husum,4,Par,Par uden børn,8,500.000-599.999 kr.,438
2007,7,7. Brønshøj-Husum,4,Par,Par uden børn,9,600.000-699.999 kr.,412
2007,7,7. Brønshøj-Husum,4,Par,Par uden børn,10,700.000 kr. og derover,718
2007,7,7. Brønshøj-Husum,5,Par,Par 1 barn,1,-49.999 kr.,7
2007,7,7. Brønshøj-Husum,5,Par,Par 1 barn,2,50.000-99.999 kr.,5
2007,7,7. Brønshøj-Husum,5,Par,Par 1 barn,3,100.000-149.999 kr.,15
2007,7,7. Brønshøj-Husum,5,Par,Par 1 barn,4,150.000-199.999 kr.,17
2007,7,7. Brønshøj-Husum,5,Par,Par 1 barn,5,200.000-299.999 kr.,75
2007,7,7. Brønshøj-Husum,5,Par,Par 1 barn,6,300.000-399.999 kr.,108
2007,7,7. Brønshøj-Husum,5,Par,Par 1 barn,7,400.000-499.999 kr.,133
2007,7,7. Brønshøj-Husum,5,Par,Par 1 barn,8,500.000-599.999 kr.,170
2007,7,7. Brønshøj-Husum,5,Par,Par 1 barn,9,600.000-699.999 kr.,165
2007,7,7. Brønshøj-Husum,5,Par,Par 1 barn,10,700.000 kr. og derover,536
2007,7,7. Brønshøj-Husum,6,Par,Par 2 børn,1,-49.999 kr.,3
2007,7,7. Brønshøj-Husum,6,Par,Par 2 børn,2,50.000-99.999 kr.,4
2007,7,7. Brønshøj-Husum,6,Par,Par 2 børn,3,100.000-149.999 kr.,16
2007,7,7. Brønshøj-Husum,6,Par,Par 2 børn,4,150.000-199.999 kr.,16
2007,7,7. Brønshøj-Husum,6,Par,Par 2 børn,5,200.000-299.999 kr.,81
2007,7,7. Brønshøj-Husum,6,Par,Par 2 børn,6,300.000-399.999 kr.,115
2007,7,7. Brønshøj-Husum,6,Par,Par 2 børn,7,400.000-499.999 kr.,125
2007,7,7. Brønshøj-Husum,6,Par,Par 2 børn,8,500.000-599.999 kr.,189
2007,7,7. Brønshøj-Husum,6,Par,Par 2 børn,9,600.000-699.999 kr.,238
2007,7,7. Brønshøj-Husum,6,Par,Par 2 børn,10,700.000 kr. og derover,815
2007,7,7. Brønshøj-Husum,7,Par,Par 3 eller flere børn,2,50.000-99.999 kr.,3
2007,7,7. Brønshøj-Husum,7,Par,Par 3 eller flere børn,3,100.000-149.999 kr.,11
2007,7,7. Brønshøj-Husum,7,Par,Par 3 eller flere børn,4,150.000-199.999 kr.,19
2007,7,7. Brønshøj-Husum,7,Par,Par 3 eller flere børn,5,200.000-299.999 kr.,115
2007,7,7. Brønshøj-Husum,7,Par,Par 3 eller flere børn,6,300.000-399.999 kr.,100
2007,7,7. Brønshøj-Husum,7,Par,Par 3 eller flere børn,7,400.000-499.999 kr.,80
2007,7,7. Brønshøj-Husum,7,Par,Par 3 eller flere børn,8,500.000-599.999 kr.,77
2007,7,7. Brønshøj-Husum,7,Par,Par 3 eller flere børn,9,600.000-699.999 kr.,70
2007,7,7. Brønshøj-Husum,7,Par,Par 3 eller flere børn,10,700.000 kr. og derover,241
2007,7,7. Brønshøj-Husum,8,Hustande med 2 eller flere familier,,1,-49.999 kr.,23
2007,7,7. Brønshøj-Husum,8,Hustande med 2 eller flere familier,,2,50.000-99.999 kr.,23
2007,7,7. Brønshøj-Husum,8,Hustande med 2 eller flere familier,,3,100.000-149.999 kr.,44
2007,7,7. Brønshøj-Husum,8,Hustande med 2 eller flere familier,,4,150.000-199.999 kr.,67
2007,7,7. Brønshøj-Husum,8,Hustande med 2 eller flere familier,,5,200.000-299.999 kr.,187
2007,7,7. Brønshøj-Husum,8,Hustande med 2 eller flere familier,,6,300.000-399.999 kr.,216
2007,7,7. Brønshøj-Husum,8,Hustande med 2 eller flere familier,,7,400.000-499.999 kr.,223
2007,7,7. Brønshøj-Husum,8,Hustande med 2 eller flere familier,,8,500.000-599.999 kr.,173
2007,7,7. Brønshøj-Husum,8,Hustande med 2 eller flere familier,,9,600.000-699.999 kr.,158
2007,7,7. Brønshøj-Husum,8,Hustande med 2 eller flere familier,,10,700.000 kr. og derover,460
2007,8,8. Bispebjerg,1,Enlige,Enlige uden børn,1,-49.999 kr.,366
2007,8,8. Bispebjerg,1,Enlige,Enlige uden børn,2,50.000-99.999 kr.,810
2007,8,8. Bispebjerg,1,Enlige,Enlige uden børn,3,100.000-149.999 kr.,5024
2007,8,8. Bispebjerg,1,Enlige,Enlige uden børn,4,150.000-199.999 kr.,2455
2007,8,8. Bispebjerg,1,Enlige,Enlige uden børn,5,200.000-299.999 kr.,3263
2007,8,8. Bispebjerg,1,Enlige,Enlige uden børn,6,300.000-399.999 kr.,2339
2007,8,8. Bispebjerg,1,Enlige,Enlige uden børn,7,400.000-499.999 kr.,785
2007,8,8. Bispebjerg,1,Enlige,Enlige uden børn,8,500.000-599.999 kr.,250
2007,8,8. Bispebjerg,1,Enlige,Enlige uden børn,9,600.000-699.999 kr.,94
2007,8,8. Bispebjerg,1,Enlige,Enlige uden børn,10,700.000 kr. og derover,77
2007,8,8. Bispebjerg,2,Enlige,Enlige med børn,1,-49.999 kr.,11
2007,8,8. Bispebjerg,2,Enlige,Enlige med børn,2,50.000-99.999 kr.,35
2007,8,8. Bispebjerg,2,Enlige,Enlige med børn,3,100.000-149.999 kr.,383
2007,8,8. Bispebjerg,2,Enlige,Enlige med børn,4,150.000-199.999 kr.,290
2007,8,8. Bispebjerg,2,Enlige,Enlige med børn,5,200.000-299.999 kr.,435
2007,8,8. Bispebjerg,2,Enlige,Enlige med børn,6,300.000-399.999 kr.,263
2007,8,8. Bispebjerg,2,Enlige,Enlige med børn,7,400.000-499.999 kr.,117
2007,8,8. Bispebjerg,2,Enlige,Enlige med børn,8,500.000-599.999 kr.,41
2007,8,8. Bispebjerg,2,Enlige,Enlige med børn,9,600.000-699.999 kr.,17
2007,8,8. Bispebjerg,2,Enlige,Enlige med børn,10,700.000 kr. og derover,16
2007,8,8. Bispebjerg,4,Par,Par uden børn,1,-49.999 kr.,28
2007,8,8. Bispebjerg,4,Par,Par uden børn,2,50.000-99.999 kr.,49
2007,8,8. Bispebjerg,4,Par,Par uden børn,3,100.000-149.999 kr.,102
2007,8,8. Bispebjerg,4,Par,Par uden børn,4,150.000-199.999 kr.,251
2007,8,8. Bispebjerg,4,Par,Par uden børn,5,200.000-299.999 kr.,926
2007,8,8. Bispebjerg,4,Par,Par uden børn,6,300.000-399.999 kr.,741
2007,8,8. Bispebjerg,4,Par,Par uden børn,7,400.000-499.999 kr.,657
2007,8,8. Bispebjerg,4,Par,Par uden børn,8,500.000-599.999 kr.,585
2007,8,8. Bispebjerg,4,Par,Par uden børn,9,600.000-699.999 kr.,459
2007,8,8. Bispebjerg,4,Par,Par uden børn,10,700.000 kr. og derover,580
2007,8,8. Bispebjerg,5,Par,Par 1 barn,1,-49.999 kr.,7
2007,8,8. Bispebjerg,5,Par,Par 1 barn,2,50.000-99.999 kr.,8
2007,8,8. Bispebjerg,5,Par,Par 1 barn,3,100.000-149.999 kr.,15
2007,8,8. Bispebjerg,5,Par,Par 1 barn,4,150.000-199.999 kr.,37
2007,8,8. Bispebjerg,5,Par,Par 1 barn,5,200.000-299.999 kr.,119
2007,8,8. Bispebjerg,5,Par,Par 1 barn,6,300.000-399.999 kr.,155
2007,8,8. Bispebjerg,5,Par,Par 1 barn,7,400.000-499.999 kr.,171
2007,8,8. Bispebjerg,5,Par,Par 1 barn,8,500.000-599.999 kr.,190
2007,8,8. Bispebjerg,5,Par,Par 1 barn,9,600.000-699.999 kr.,195
2007,8,8. Bispebjerg,5,Par,Par 1 barn,10,700.000 kr. og derover,351
2007,8,8. Bispebjerg,6,Par,Par 2 børn,1,-49.999 kr.,7
2007,8,8. Bispebjerg,6,Par,Par 2 børn,2,50.000-99.999 kr.,5
2007,8,8. Bispebjerg,6,Par,Par 2 børn,3,100.000-149.999 kr.,10
2007,8,8. Bispebjerg,6,Par,Par 2 børn,4,150.000-199.999 kr.,16
2007,8,8. Bispebjerg,6,Par,Par 2 børn,5,200.000-299.999 kr.,78
2007,8,8. Bispebjerg,6,Par,Par 2 børn,6,300.000-399.999 kr.,92
2007,8,8. Bispebjerg,6,Par,Par 2 børn,7,400.000-499.999 kr.,110
2007,8,8. Bispebjerg,6,Par,Par 2 børn,8,500.000-599.999 kr.,149
2007,8,8. Bispebjerg,6,Par,Par 2 børn,9,600.000-699.999 kr.,132
2007,8,8. Bispebjerg,6,Par,Par 2 børn,10,700.000 kr. og derover,333
2007,8,8. Bispebjerg,7,Par,Par 3 eller flere børn,1,-49.999 kr.,1
2007,8,8. Bispebjerg,7,Par,Par 3 eller flere børn,2,50.000-99.999 kr.,2
2007,8,8. Bispebjerg,7,Par,Par 3 eller flere børn,3,100.000-149.999 kr.,9
2007,8,8. Bispebjerg,7,Par,Par 3 eller flere børn,4,150.000-199.999 kr.,10
2007,8,8. Bispebjerg,7,Par,Par 3 eller flere børn,5,200.000-299.999 kr.,58
2007,8,8. Bispebjerg,7,Par,Par 3 eller flere børn,6,300.000-399.999 kr.,90
2007,8,8. Bispebjerg,7,Par,Par 3 eller flere børn,7,400.000-499.999 kr.,61
2007,8,8. Bispebjerg,7,Par,Par 3 eller flere børn,8,500.000-599.999 kr.,42
2007,8,8. Bispebjerg,7,Par,Par 3 eller flere børn,9,600.000-699.999 kr.,37
2007,8,8. Bispebjerg,7,Par,Par 3 eller flere børn,10,700.000 kr. og derover,90
2007,8,8. Bispebjerg,8,Hustande med 2 eller flere familier,,1,-49.999 kr.,51
2007,8,8. Bispebjerg,8,Hustande med 2 eller flere familier,,2,50.000-99.999 kr.,41
2007,8,8. Bispebjerg,8,Hustande med 2 eller flere familier,,3,100.000-149.999 kr.,108
2007,8,8. Bispebjerg,8,Hustande med 2 eller flere familier,,4,150.000-199.999 kr.,180
2007,8,8. Bispebjerg,8,Hustande med 2 eller flere familier,,5,200.000-299.999 kr.,575
2007,8,8. Bispebjerg,8,Hustande med 2 eller flere familier,,6,300.000-399.999 kr.,506
2007,8,8. Bispebjerg,8,Hustande med 2 eller flere familier,,7,400.000-499.999 kr.,432
2007,8,8. Bispebjerg,8,Hustande med 2 eller flere familier,,8,500.000-599.999 kr.,317
2007,8,8. Bispebjerg,8,Hustande med 2 eller flere familier,,9,600.000-699.999 kr.,234
2007,8,8. Bispebjerg,8,Hustande med 2 eller flere familier,,10,700.000 kr. og derover,398
2007,9,9. Amager Øst,1,Enlige,Enlige uden børn,1,-49.999 kr.,361
2007,9,9. Amager Øst,1,Enlige,Enlige uden børn,2,50.000-99.999 kr.,833
2007,9,9. Amager Øst,1,Enlige,Enlige uden børn,3,100.000-149.999 kr.,3926
2007,9,9. Amager Øst,1,Enlige,Enlige uden børn,4,150.000-199.999 kr.,2085
2007,9,9. Amager Øst,1,Enlige,Enlige uden børn,5,200.000-299.999 kr.,3180
2007,9,9. Amager Øst,1,Enlige,Enlige uden børn,6,300.000-399.999 kr.,2685
2007,9,9. Amager Øst,1,Enlige,Enlige uden børn,7,400.000-499.999 kr.,973
2007,9,9. Amager Øst,1,Enlige,Enlige uden børn,8,500.000-599.999 kr.,324
2007,9,9. Amager Øst,1,Enlige,Enlige uden børn,9,600.000-699.999 kr.,120
2007,9,9. Amager Øst,1,Enlige,Enlige uden børn,10,700.000 kr. og derover,123
2007,9,9. Amager Øst,2,Enlige,Enlige med børn,1,-49.999 kr.,22
2007,9,9. Amager Øst,2,Enlige,Enlige med børn,2,50.000-99.999 kr.,52
2007,9,9. Amager Øst,2,Enlige,Enlige med børn,3,100.000-149.999 kr.,251
2007,9,9. Amager Øst,2,Enlige,Enlige med børn,4,150.000-199.999 kr.,244
2007,9,9. Amager Øst,2,Enlige,Enlige med børn,5,200.000-299.999 kr.,458
2007,9,9. Amager Øst,2,Enlige,Enlige med børn,6,300.000-399.999 kr.,338
2007,9,9. Amager Øst,2,Enlige,Enlige med børn,7,400.000-499.999 kr.,138
2007,9,9. Amager Øst,2,Enlige,Enlige med børn,8,500.000-599.999 kr.,59
2007,9,9. Amager Øst,2,Enlige,Enlige med børn,9,600.000-699.999 kr.,18
2007,9,9. Amager Øst,2,Enlige,Enlige med børn,10,700.000 kr. og derover,18
2007,9,9. Amager Øst,4,Par,Par uden børn,1,-49.999 kr.,47
2007,9,9. Amager Øst,4,Par,Par uden børn,2,50.000-99.999 kr.,51
2007,9,9. Amager Øst,4,Par,Par uden børn,3,100.000-149.999 kr.,126
2007,9,9. Amager Øst,4,Par,Par uden børn,4,150.000-199.999 kr.,269
2007,9,9. Amager Øst,4,Par,Par uden børn,5,200.000-299.999 kr.,959
2007,9,9. Amager Øst,4,Par,Par uden børn,6,300.000-399.999 kr.,849
2007,9,9. Amager Øst,4,Par,Par uden børn,7,400.000-499.999 kr.,834
2007,9,9. Amager Øst,4,Par,Par uden børn,8,500.000-599.999 kr.,711
2007,9,9. Amager Øst,4,Par,Par uden børn,9,600.000-699.999 kr.,652
2007,9,9. Amager Øst,4,Par,Par uden børn,10,700.000 kr. og derover,869
2007,9,9. Amager Øst,5,Par,Par 1 barn,1,-49.999 kr.,10
2007,9,9. Amager Øst,5,Par,Par 1 barn,2,50.000-99.999 kr.,7
2007,9,9. Amager Øst,5,Par,Par 1 barn,3,100.000-149.999 kr.,19
2007,9,9. Amager Øst,5,Par,Par 1 barn,4,150.000-199.999 kr.,20
2007,9,9. Amager Øst,5,Par,Par 1 barn,5,200.000-299.999 kr.,94
2007,9,9. Amager Øst,5,Par,Par 1 barn,6,300.000-399.999 kr.,156
2007,9,9. Amager Øst,5,Par,Par 1 barn,7,400.000-499.999 kr.,216
2007,9,9. Amager Øst,5,Par,Par 1 barn,8,500.000-599.999 kr.,282
2007,9,9. Amager Øst,5,Par,Par 1 barn,9,600.000-699.999 kr.,256
2007,9,9. Amager Øst,5,Par,Par 1 barn,10,700.000 kr. og derover,523
2007,9,9. Amager Øst,6,Par,Par 2 børn,1,-49.999 kr.,8
2007,9,9. Amager Øst,6,Par,Par 2 børn,2,50.000-99.999 kr.,9
2007,9,9. Amager Øst,6,Par,Par 2 børn,3,100.000-149.999 kr.,15
2007,9,9. Amager Øst,6,Par,Par 2 børn,4,150.000-199.999 kr.,16
2007,9,9. Amager Øst,6,Par,Par 2 børn,5,200.000-299.999 kr.,56
2007,9,9. Amager Øst,6,Par,Par 2 børn,6,300.000-399.999 kr.,111
2007,9,9. Amager Øst,6,Par,Par 2 børn,7,400.000-499.999 kr.,144
2007,9,9. Amager Øst,6,Par,Par 2 børn,8,500.000-599.999 kr.,193
2007,9,9. Amager Øst,6,Par,Par 2 børn,9,600.000-699.999 kr.,238
2007,9,9. Amager Øst,6,Par,Par 2 børn,10,700.000 kr. og derover,569
2007,9,9. Amager Øst,7,Par,Par 3 eller flere børn,1,-49.999 kr.,2
2007,9,9. Amager Øst,7,Par,Par 3 eller flere børn,3,100.000-149.999 kr.,7
2007,9,9. Amager Øst,7,Par,Par 3 eller flere børn,4,150.000-199.999 kr.,12
2007,9,9. Amager Øst,7,Par,Par 3 eller flere børn,5,200.000-299.999 kr.,54
2007,9,9. Amager Øst,7,Par,Par 3 eller flere børn,6,300.000-399.999 kr.,50
2007,9,9. Amager Øst,7,Par,Par 3 eller flere børn,7,400.000-499.999 kr.,36
2007,9,9. Amager Øst,7,Par,Par 3 eller flere børn,8,500.000-599.999 kr.,42
2007,9,9. Amager Øst,7,Par,Par 3 eller flere børn,9,600.000-699.999 kr.,51
2007,9,9. Amager Øst,7,Par,Par 3 eller flere børn,10,700.000 kr. og derover,139
2007,9,9. Amager Øst,8,Hustande med 2 eller flere familier,,1,-49.999 kr.,39
2007,9,9. Amager Øst,8,Hustande med 2 eller flere familier,,2,50.000-99.999 kr.,47
2007,9,9. Amager Øst,8,Hustande med 2 eller flere familier,,3,100.000-149.999 kr.,95
2007,9,9. Amager Øst,8,Hustande med 2 eller flere familier,,4,150.000-199.999 kr.,158
2007,9,9. Amager Øst,8,Hustande med 2 eller flere familier,,5,200.000-299.999 kr.,383
2007,9,9. Amager Øst,8,Hustande med 2 eller flere familier,,6,300.000-399.999 kr.,381
2007,9,9. Amager Øst,8,Hustande med 2 eller flere familier,,7,400.000-499.999 kr.,376
